parcel_id,twi,hand,twi_n,hand_n
6361134,9.950,0.353,0.5199,0.0531
6361142,7.773,0.178,0.2458,0.0268
6361151,12.151,0.000,0.7972,0.0000
6361169,9.840,0.000,0.5060,0.0000
6361185,7.426,1.985,0.2021,0.2985
6361193,10.152,0.000,0.5454,0.0000
6361207,6.853,2.197,0.1298,0.3305
6361215,6.640,1.172,0.1029,0.1762
6361223,6.435,1.063,0.0771,0.1598
6361231,7.563,1.042,0.2193,0.1567
6361240,6.731,0.905,0.1144,0.1361
6361258,6.438,0.690,0.0776,0.1038
6361266,6.968,0.735,0.1443,0.1105
6361274,6.701,0.799,0.1107,0.1202
6361282,10.047,0.598,0.5321,0.0899
6361291,9.225,0.637,0.4286,0.0958
6361304,9.941,0.618,0.5189,0.0929
6361312,8.454,0.755,0.3315,0.1135
6361355,10.311,0.173,0.5654,0.0260
6361363,9.792,0.144,0.5000,0.0216
6361371,8.112,0.211,0.2884,0.0317
6361401,7.404,1.548,0.1992,0.2328
6361487,7.372,0.343,0.1952,0.0516
6361584,9.171,0.200,0.4219,0.0301
6361631,7.685,0.122,0.2347,0.0183
6361681,8.171,1.038,0.2958,0.1561
6361738,7.185,0.300,0.1716,0.0451
6361827,7.462,2.525,0.2065,0.3797
6362041,6.294,5.755,0.0594,0.8655
6362050,9.342,0.119,0.4433,0.0179
6362076,7.285,1.878,0.1842,0.2824
6362084,6.994,0.854,0.1476,0.1284
6362092,7.598,0.665,0.2237,0.1001
6362106,8.358,2.120,0.3193,0.3188
6362114,8.617,0.075,0.3520,0.0113
6362122,6.070,5.287,0.0311,0.7952
6362131,6.393,3.008,0.0719,0.4525
6362149,7.314,0.943,0.1879,0.1418
6362301,8.343,0.211,0.3175,0.0317
6362319,12.759,0.013,0.8738,0.0019
6362327,9.943,0.040,0.5191,0.0060
6362386,8.309,0.579,0.3132,0.0871
6362394,6.079,1.730,0.0323,0.2602
6362408,12.429,0.000,0.8322,0.0000
6362416,9.116,0.764,0.4149,0.1150
6362424,10.386,0.120,0.5749,0.0180
6362467,7.162,1.280,0.1687,0.1924
6362483,8.183,0.867,0.2974,0.1304
6362491,7.038,2.373,0.1532,0.3569
6362505,10.735,0.037,0.6188,0.0055
6362513,6.624,0.664,0.1010,0.0998
6362521,6.707,1.896,0.1114,0.2852
6362530,8.693,0.462,0.3616,0.0695
6362548,6.442,3.748,0.0781,0.5638
6362556,7.579,1.381,0.2213,0.2077
6362564,6.415,1.066,0.0746,0.1604
6362572,7.309,2.232,0.1873,0.3357
6362599,8.624,1.272,0.3529,0.1913
6362611,8.263,2.543,0.3074,0.3825
6362629,5.772,4.753,0.0000,0.7149
6362645,9.193,5.261,0.4245,0.7913
6362661,7.685,5.449,0.2346,0.8195
6362807,6.310,0.775,0.0614,0.1165
6362815,6.437,2.798,0.0774,0.4208
6362831,6.788,5.156,0.1216,0.7755
6362840,7.502,4.182,0.2116,0.6290
6362904,8.469,0.486,0.3333,0.0730
6362921,9.065,0.051,0.4084,0.0077
6362939,6.856,4.071,0.1302,0.6123
6362947,7.695,1.269,0.2358,0.1909
6362955,8.307,1.437,0.3130,0.2161
6363056,8.004,0.192,0.2748,0.0289
6363765,11.841,0.000,0.7581,0.0000
6363773,10.927,0.002,0.6430,0.0003
6363781,12.388,0.000,0.8271,0.0000
6363820,8.571,0.144,0.3462,0.0216
6363846,6.761,2.772,0.1182,0.4169
6363854,7.129,2.249,0.1646,0.3383
6363862,7.053,1.037,0.1550,0.1560
6363871,7.291,0.648,0.1850,0.0974
6363889,8.857,0.129,0.3823,0.0194
6363897,6.473,1.454,0.0819,0.2187
6363901,7.473,4.772,0.2079,0.7178
6363919,7.182,4.346,0.1713,0.6537
6363935,6.239,3.673,0.0525,0.5525
6363943,12.324,0.000,0.8189,0.0000
6363951,8.830,2.486,0.3788,0.3739
6363960,6.571,2.914,0.0943,0.4383
6363978,7.076,4.702,0.1579,0.7072
6363986,6.766,4.782,0.1188,0.7192
6363994,7.108,4.182,0.1619,0.6289
6364001,10.054,0.105,0.5331,0.0158
6364028,4.995,4.953,0.0000,0.7449
6364036,7.482,3.168,0.2091,0.4765
6364044,6.207,5.471,0.0485,0.8229
6364052,5.822,4.169,0.0000,0.6270
6364061,6.315,6.248,0.0620,0.9397
6364079,6.154,5.763,0.0417,0.8668
6364087,6.715,6.155,0.1124,0.9257
6364109,7.955,0.147,0.2686,0.0221
6364117,6.480,6.227,0.0828,0.9365
6364125,7.022,7.380,0.1511,1.0000
6364133,6.659,3.909,0.1053,0.5879
6364141,7.407,6.519,0.1996,0.9804
6364150,6.419,6.586,0.0752,0.9905
6364168,6.609,7.452,0.0991,1.0000
6364257,7.815,2.369,0.2510,0.3562
6364311,7.708,0.324,0.2375,0.0487
6364320,8.139,0.393,0.2918,0.0591
6364338,6.707,0.663,0.1114,0.0997
6364389,6.912,0.943,0.1372,0.1418
6364397,12.138,0.000,0.7956,0.0000
6364401,5.887,1.434,0.0081,0.2157
6364940,7.485,0.612,0.2094,0.0921
6364958,10.526,0.000,0.5925,0.0000
6364966,8.142,0.092,0.2922,0.0139
6364974,6.288,0.627,0.0587,0.0942
6364982,6.233,0.975,0.0518,0.1467
6364991,6.614,0.771,0.0997,0.1159
6365008,6.603,0.998,0.0983,0.1501
6365016,6.419,0.389,0.0752,0.0585
6365024,6.418,0.884,0.0751,0.1330
6365032,6.366,0.815,0.0685,0.1226
6365041,7.254,0.932,0.1804,0.1402
6365059,6.908,0.948,0.1368,0.1425
6365067,7.204,0.985,0.1740,0.1482
6365075,6.936,0.900,0.1403,0.1354
6365083,6.748,0.944,0.1166,0.1420
6365091,6.527,0.946,0.0888,0.1422
6365105,6.528,0.945,0.0889,0.1422
6365113,7.010,1.013,0.1496,0.1524
6365121,6.592,0.978,0.0970,0.1471
6365130,8.317,0.915,0.3143,0.1376
6365148,6.752,0.933,0.1171,0.1403
6365156,7.130,0.883,0.1647,0.1328
6365164,6.995,0.905,0.1477,0.1362
6365172,6.660,0.922,0.1055,0.1386
6365181,5.901,1.059,0.0099,0.1593
6365199,6.161,1.028,0.0426,0.1546
6365202,5.828,0.632,0.0007,0.0951
6365211,6.307,0.543,0.0610,0.0817
6365229,6.242,0.538,0.0529,0.0810
6365237,6.362,0.927,0.0680,0.1394
6365245,6.358,0.898,0.0674,0.1351
6365253,7.139,0.319,0.1658,0.0480
6365261,6.345,0.496,0.0659,0.0746
6365270,7.414,0.188,0.2005,0.0283
6365288,7.434,0.378,0.2030,0.0568
6365296,6.032,0.593,0.0265,0.0892
6365300,6.170,0.523,0.0438,0.0787
6365318,7.011,0.992,0.1497,0.1492
6365326,7.228,1.128,0.1771,0.1696
6365334,7.139,1.200,0.1659,0.1804
6365342,7.063,1.174,0.1563,0.1765
6365351,6.453,1.159,0.0794,0.1744
6365423,6.790,0.694,0.1219,0.1043
6365431,6.540,0.796,0.0904,0.1197
6365440,6.618,1.195,0.1002,0.1798
6365466,7.286,1.913,0.1843,0.2878
6365946,8.065,1.647,0.2825,0.2477
6366144,12.783,0.000,0.8768,0.0000
6366152,7.641,0.154,0.2291,0.0231
6366161,9.148,0.597,0.4189,0.0898
6366179,10.442,0.000,0.5819,0.0000
6366195,7.407,3.569,0.1996,0.5368
6366225,6.223,1.193,0.0504,0.1794
6366241,7.512,0.173,0.2129,0.0260
6366454,6.536,4.866,0.0899,0.7319
6366462,11.269,1.405,0.6861,0.2113
6366489,10.151,0.803,0.5452,0.1208
6366527,10.557,0.734,0.5964,0.1104
6366535,7.466,1.033,0.2070,0.1554
6366543,8.318,1.096,0.3143,0.1649
6366551,8.199,0.979,0.2994,0.1473
6366560,7.574,0.880,0.2206,0.1323
6366578,7.895,0.865,0.2611,0.1300
6366586,7.677,0.872,0.2337,0.1311
6366594,7.655,0.875,0.2308,0.1315
6366608,7.298,0.884,0.1859,0.1330
6366616,7.876,0.844,0.2587,0.1269
6366624,10.899,0.736,0.6395,0.1106
6366632,10.665,0.748,0.6100,0.1125
6366641,9.795,0.762,0.5004,0.1146
6366659,9.345,0.753,0.4438,0.1133
6366667,8.001,0.978,0.2744,0.1471
6366675,7.787,0.927,0.2475,0.1395
6366683,8.900,0.829,0.3877,0.1247
6366691,9.040,0.727,0.4053,0.1093
6366705,9.162,0.702,0.4206,0.1056
6366713,7.167,3.929,0.1694,0.5909
6366721,10.816,0.011,0.6290,0.0017
6366748,7.534,0.286,0.2156,0.0430
6366756,7.055,0.167,0.1552,0.0252
6366764,7.290,0.214,0.1848,0.0322
6366772,7.463,0.259,0.2066,0.0390
6366781,7.360,0.177,0.1937,0.0266
6366799,7.331,0.266,0.1901,0.0400
6366802,7.277,0.212,0.1832,0.0319
6366811,6.985,0.204,0.1464,0.0307
6366829,8.632,0.108,0.3540,0.0162
6366853,8.813,4.573,0.3767,0.6878
6366861,8.116,4.764,0.2890,0.7165
6366900,8.731,2.642,0.3664,0.3974
6366926,8.356,0.245,0.3191,0.0369
6366934,6.767,0.450,0.1190,0.0677
6366942,7.225,0.743,0.1767,0.1117
6366951,7.217,0.783,0.1756,0.1178
6366969,7.077,0.607,0.1580,0.0912
6366977,7.226,0.694,0.1768,0.1044
6366985,7.301,0.679,0.1862,0.1022
6366993,8.267,0.654,0.3080,0.0984
6367001,7.512,0.763,0.2129,0.1147
6367019,8.779,0.020,0.3724,0.0030
6367027,9.915,0.000,0.5155,0.0000
6367035,10.114,0.000,0.5407,0.0000
6367043,8.924,0.081,0.3907,0.0121
6367051,7.381,1.156,0.1963,0.1739
6367060,7.397,1.554,0.1983,0.2337
6367078,7.222,1.753,0.1763,0.2636
6367086,7.218,1.513,0.1757,0.2276
6367094,7.138,1.363,0.1658,0.2050
6367108,7.330,1.214,0.1899,0.1826
6367116,5.435,1.086,0.0000,0.1633
6367124,5.379,1.047,0.0000,0.1575
6367132,6.507,0.884,0.0862,0.1330
6367141,7.178,0.498,0.1708,0.0750
6367159,7.289,0.472,0.1847,0.0709
6367167,6.156,1.006,0.0421,0.1513
6367175,6.347,1.054,0.0661,0.1586
6367183,6.560,1.033,0.0928,0.1553
6367191,6.404,1.180,0.0733,0.1775
6367205,7.236,0.680,0.1781,0.1023
6367213,6.919,1.001,0.1382,0.1505
6367221,9.055,0.906,0.4072,0.1362
6367230,8.265,0.663,0.3077,0.0997
6367248,7.419,0.589,0.2011,0.0887
6367256,5.981,1.411,0.0199,0.2122
6367264,6.067,1.441,0.0308,0.2168
6367272,6.077,1.200,0.0320,0.1804
6367281,6.038,1.409,0.0272,0.2119
6367299,7.131,1.713,0.1648,0.2576
6367302,6.796,2.005,0.1227,0.3016
6367311,6.282,2.376,0.0578,0.3574
6367329,6.419,2.186,0.0751,0.3288
6367337,6.178,2.251,0.0448,0.3386
6367345,6.316,1.769,0.0622,0.2661
6367353,6.849,0.628,0.1293,0.0945
6367361,6.796,0.476,0.1226,0.0717
6367370,6.340,0.672,0.0651,0.1010
6367388,6.507,0.711,0.0862,0.1070
6367396,6.668,0.786,0.1065,0.1182
6367400,6.877,0.719,0.1328,0.1082
6367418,6.753,0.535,0.1172,0.0804
6367426,7.776,0.174,0.2460,0.0262
6367434,8.063,0.199,0.2822,0.0299
6367442,8.714,0.130,0.3643,0.0195
6367451,9.371,0.184,0.4469,0.0277
6367469,8.070,0.247,0.2831,0.0372
6367477,7.862,0.312,0.2569,0.0470
6367485,8.580,0.173,0.3473,0.0260
6367493,7.396,0.279,0.1983,0.0420
6367507,7.349,0.246,0.1923,0.0370
6367515,7.028,0.500,0.1518,0.0752
6367523,6.956,0.754,0.1427,0.1134
6367531,7.874,0.264,0.2585,0.0397
6367540,7.040,0.281,0.1534,0.0422
6367558,7.460,0.180,0.2063,0.0271
6367566,7.083,0.229,0.1588,0.0345
6367574,7.593,0.223,0.2230,0.0335
6367582,7.707,0.211,0.2374,0.0318
6367591,7.373,0.223,0.1953,0.0335
6367604,7.087,0.191,0.1593,0.0288
6367612,7.853,0.156,0.2558,0.0234
6367621,10.733,0.071,0.6186,0.0107
6367639,7.379,0.237,0.1961,0.0357
6367647,7.270,0.314,0.1823,0.0472
6367809,8.109,0.092,0.2881,0.0139
6367825,6.161,2.615,0.0426,0.3933
6367833,6.897,3.306,0.1353,0.4973
6367841,6.584,3.533,0.0959,0.5313
6367850,6.714,3.548,0.1123,0.5336
6367868,7.084,3.522,0.1589,0.5297
6367876,6.859,3.427,0.1306,0.5154
6367884,5.494,3.240,0.0000,0.4872
6367892,5.630,3.151,0.0000,0.4739
6367906,5.581,3.177,0.0000,0.4779
6367914,5.525,3.216,0.0000,0.4837
6367922,5.422,2.754,0.0000,0.4142
6367931,6.575,2.845,0.0948,0.4279
6367949,6.096,3.261,0.0345,0.4905
6367957,6.646,3.129,0.1037,0.4706
6367965,6.604,2.694,0.0984,0.4052
6367973,6.723,2.415,0.1135,0.3632
6367981,6.150,1.220,0.0412,0.1835
6367990,6.321,0.410,0.0627,0.0616
6368007,6.098,1.596,0.0347,0.2400
6368015,6.653,2.096,0.1047,0.3152
6368023,6.649,1.485,0.1041,0.2233
6368031,7.135,0.883,0.1653,0.1329
6368040,6.895,0.903,0.1351,0.1359
6368058,7.400,0.975,0.1987,0.1466
6368066,6.839,1.114,0.1280,0.1676
6368074,6.765,1.144,0.1187,0.1721
6368082,7.096,1.065,0.1604,0.1602
6368091,7.094,1.042,0.1601,0.1567
6368104,6.904,1.149,0.1362,0.1728
6368112,7.252,1.214,0.1801,0.1826
6368121,7.437,1.127,0.2034,0.1694
6368139,7.024,1.210,0.1514,0.1820
6368147,7.610,1.225,0.2251,0.1842
6368155,9.143,1.177,0.4183,0.1770
6368163,9.299,1.196,0.4380,0.1799
6368171,7.692,1.161,0.2355,0.1746
6368180,7.053,1.084,0.1550,0.1631
6368198,8.201,0.917,0.2996,0.1380
6368201,8.076,0.885,0.2839,0.1331
6368210,9.891,0.849,0.5126,0.1277
6368228,9.827,0.921,0.5044,0.1386
6368236,7.885,0.998,0.2598,0.1500
6368244,6.941,1.175,0.1409,0.1768
6368252,7.040,1.732,0.1534,0.2605
6368261,7.192,2.500,0.1726,0.3760
6368279,7.402,3.447,0.1990,0.5185
6368287,8.108,3.328,0.2879,0.5005
6368295,7.799,2.828,0.2490,0.4253
6368309,7.624,1.037,0.2270,0.1560
6368317,7.101,1.925,0.1610,0.2895
6368325,7.566,3.100,0.2197,0.4662
6368333,9.455,3.267,0.4576,0.4914
6368341,8.591,3.336,0.3487,0.5018
6368350,7.538,3.388,0.2161,0.5096
6368392,13.905,0.000,1.0000,0.0000
6368406,7.314,1.862,0.1879,0.2800
6368422,9.729,0.050,0.4922,0.0075
6368431,11.637,0.013,0.7324,0.0020
6368449,9.762,0.051,0.4963,0.0077
6368457,8.969,0.089,0.3963,0.0133
6368465,7.747,0.127,0.2424,0.0191
6368473,7.179,0.199,0.1709,0.0300
6368481,7.184,0.186,0.1716,0.0280
6368490,9.485,0.052,0.4613,0.0078
6368503,10.964,0.000,0.6477,0.0000
6368511,11.474,0.000,0.7119,0.0000
6368520,11.608,0.000,0.7288,0.0000
6368538,11.573,0.000,0.7244,0.0000
6368546,11.573,0.000,0.7244,0.0000
6368554,11.655,0.000,0.7348,0.0000
6368562,11.556,0.000,0.7223,0.0000
6368571,11.558,0.000,0.7225,0.0000
6368589,11.047,0.000,0.6581,0.0000
6368597,10.841,0.000,0.6322,0.0000
6368601,10.841,0.000,0.6322,0.0000
6368619,9.605,0.004,0.4765,0.0006
6368627,10.538,0.000,0.5940,0.0000
6368635,10.593,0.000,0.6009,0.0000
6368643,9.741,0.019,0.4936,0.0029
6368651,11.185,0.006,0.6755,0.0010
6368660,11.900,0.000,0.7655,0.0000
6368678,12.397,0.000,0.8282,0.0000
6368686,12.455,0.000,0.8355,0.0000
6368694,12.053,0.000,0.7849,0.0000
6368708,12.053,0.000,0.7849,0.0000
6368716,11.009,0.004,0.6533,0.0006
6368724,12.473,0.000,0.8378,0.0000
6368732,7.660,0.268,0.2314,0.0404
6368741,9.270,0.074,0.4342,0.0111
6368759,11.169,0.016,0.6735,0.0025
6368767,10.446,0.000,0.5825,0.0000
6368775,11.920,0.000,0.7681,0.0000
6368783,12.839,0.000,0.8838,0.0000
6368791,11.800,0.000,0.7530,0.0000
6368805,11.057,0.000,0.6593,0.0000
6368813,10.759,0.005,0.6219,0.0007
6368821,10.994,0.011,0.6515,0.0017
6368830,7.523,0.277,0.2142,0.0416
6368856,7.547,1.334,0.2173,0.2007
6368881,7.569,1.807,0.2201,0.2717
6368911,7.272,0.809,0.1826,0.1217
6368937,11.628,0.000,0.7313,0.0000
6368970,6.597,3.561,0.0976,0.5356
6369011,10.806,0.000,0.6278,0.0000
6369020,10.349,0.059,0.5702,0.0088
6369038,7.585,0.182,0.2221,0.0274
6369046,7.472,0.207,0.2077,0.0312
6369054,7.437,0.286,0.2034,0.0431
6369062,7.570,0.340,0.2201,0.0511
6369071,7.244,0.357,0.1791,0.0537
6369089,6.720,0.258,0.1131,0.0388
6369097,6.881,0.242,0.1333,0.0364
6369101,7.465,0.102,0.2069,0.0153
6369119,7.426,0.134,0.2020,0.0201
6369127,7.354,0.143,0.1929,0.0215
6369135,7.174,0.180,0.1702,0.0270
6369143,6.863,0.187,0.1311,0.0281
6369151,6.862,0.229,0.1309,0.0345
6369160,6.817,0.221,0.1253,0.0333
6369178,6.879,0.174,0.1330,0.0262
6369186,7.381,0.094,0.1963,0.0142
6369194,7.429,0.102,0.2024,0.0153
6369208,8.939,0.128,0.3926,0.0192
6369216,8.751,0.152,0.3689,0.0229
6369224,8.036,0.167,0.2788,0.0251
6369232,7.613,0.230,0.2256,0.0345
6369241,7.668,0.223,0.2325,0.0336
6369259,7.307,0.237,0.1870,0.0356
6369267,8.079,0.144,0.2843,0.0217
6369275,7.197,0.142,0.1731,0.0214
6369283,8.018,0.082,0.2766,0.0124
6369291,9.318,0.029,0.4403,0.0043
6369313,7.969,0.082,0.2704,0.0123
6369321,9.558,0.025,0.4706,0.0038
6369330,9.668,0.028,0.4845,0.0042
6369348,8.935,0.079,0.3921,0.0119
6369356,8.086,0.132,0.2852,0.0198
6369364,8.200,0.099,0.2995,0.0149
6369372,7.691,0.154,0.2354,0.0232
6369381,7.505,0.161,0.2120,0.0242
6369399,8.984,0.110,0.3982,0.0166
6369402,8.751,0.089,0.3689,0.0134
6369411,10.173,0.040,0.5480,0.0061
6369429,10.703,0.020,0.6149,0.0030
6369437,9.724,0.053,0.4914,0.0080
6369445,9.286,0.079,0.4362,0.0119
6369453,6.912,0.158,0.1373,0.0238
6369461,8.518,0.137,0.3396,0.0206
6369470,6.867,0.216,0.1316,0.0325
6369488,7.221,0.164,0.1761,0.0247
6369496,8.667,0.122,0.3583,0.0184
6369500,7.377,0.136,0.1958,0.0205
6369518,7.242,0.228,0.1788,0.0343
6369526,7.388,0.152,0.1973,0.0229
6369534,7.664,0.147,0.2319,0.0220
6369542,9.697,0.124,0.4881,0.0187
6369551,8.444,0.126,0.3303,0.0189
6369569,10.310,0.090,0.5653,0.0135
6369577,8.569,0.131,0.3460,0.0196
6369585,7.143,0.203,0.1663,0.0305
6369593,7.386,0.198,0.1969,0.0298
6369607,7.056,0.278,0.1554,0.0418
6369615,7.279,0.400,0.1835,0.0601
6369623,7.870,0.203,0.2580,0.0305
6369631,8.101,0.198,0.2870,0.0298
6369640,8.479,0.120,0.3346,0.0180
6369658,7.130,0.167,0.1647,0.0252
6369666,8.940,0.092,0.3928,0.0139
6369674,7.442,0.141,0.2040,0.0212
6369682,8.541,0.130,0.3424,0.0195
6369691,9.514,0.076,0.4650,0.0115
6369704,9.584,0.090,0.4739,0.0136
6369712,8.399,0.206,0.3246,0.0310
6369721,8.546,0.156,0.3431,0.0234
6369739,7.526,0.212,0.2146,0.0320
6369747,7.330,0.194,0.1900,0.0292
6369755,7.342,0.157,0.1914,0.0236
6369763,7.581,0.135,0.2215,0.0203
6369771,7.434,0.150,0.2030,0.0226
6369780,7.398,0.122,0.1985,0.0184
6369798,7.508,0.199,0.2123,0.0299
6369801,8.210,0.072,0.3008,0.0108
6369810,7.428,0.357,0.2023,0.0537
6369828,7.124,0.219,0.1640,0.0330
6369836,8.727,0.159,0.3659,0.0239
6369844,9.061,0.115,0.4079,0.0173
6369852,10.741,0.065,0.6196,0.0098
6369861,10.440,0.071,0.5817,0.0106
6369879,9.035,0.164,0.4047,0.0247
6369887,9.143,0.139,0.4183,0.0209
6369895,6.790,0.249,0.1218,0.0374
6369941,7.254,1.634,0.1803,0.2457
6370249,7.048,3.602,0.1544,0.5417
6370257,8.225,3.168,0.3027,0.4765
6370265,6.808,1.330,0.1241,0.2001
6370290,6.376,4.566,0.0697,0.6867
6370745,8.065,4.627,0.2825,0.6960
6370788,7.200,0.945,0.1735,0.1422
6370885,7.495,2.607,0.2107,0.3922
6370907,7.820,0.206,0.2516,0.0309
6370940,9.435,0.073,0.4550,0.0109
6370958,8.277,0.737,0.3091,0.1108
6371156,6.994,0.581,0.1475,0.0874
6371164,7.035,0.589,0.1528,0.0886
6371172,7.537,0.662,0.2160,0.0996
6371181,7.535,0.637,0.2158,0.0959
6371199,7.753,0.697,0.2432,0.1048
6371202,7.753,0.697,0.2432,0.1048
6371211,7.584,0.680,0.2219,0.1023
6371229,7.696,0.694,0.2360,0.1044
6371237,7.614,0.695,0.2256,0.1045
6371245,7.348,0.623,0.1922,0.0937
6371253,6.890,0.419,0.1345,0.0630
6371261,7.403,0.336,0.1991,0.0505
6371270,7.568,0.356,0.2199,0.0536
6371288,7.091,0.389,0.1597,0.0585
6371296,6.483,0.444,0.0832,0.0668
6371300,6.681,0.548,0.1081,0.0824
6371466,8.076,1.824,0.2839,0.2743
6371474,7.858,0.801,0.2564,0.1205
6371521,14.290,0.000,1.0000,0.0000
6371598,11.416,0.000,0.7047,0.0000
6371636,13.773,0.000,1.0000,0.0000
6371709,8.761,0.852,0.3702,0.1282
6371725,9.284,1.082,0.4360,0.1628
6371768,8.462,0.274,0.3325,0.0412
6371784,7.513,1.022,0.2130,0.1537
6371857,10.953,0.097,0.6463,0.0146
6371865,9.843,0.446,0.5064,0.0671
6372055,10.396,0.056,0.5762,0.0084
6372063,8.212,0.463,0.3010,0.0697
6372128,8.793,0.524,0.3741,0.0788
6372144,7.791,0.552,0.2480,0.0830
6372195,8.689,0.465,0.3610,0.0699
6372209,13.164,0.047,0.9248,0.0071
6372217,12.017,0.000,0.7804,0.0000
6372268,6.926,1.225,0.1390,0.1842
6372276,6.930,0.801,0.1396,0.1204
6372284,7.103,1.311,0.1612,0.1971
6372292,7.463,1.023,0.2067,0.1538
6372306,7.670,1.717,0.2327,0.2583
6372314,7.503,1.418,0.2116,0.2133
6372322,7.357,1.334,0.1933,0.2007
6372331,7.511,1.015,0.2127,0.1527
6372349,8.125,0.892,0.2901,0.1342
6372357,7.840,0.717,0.2541,0.1079
6372365,8.093,0.750,0.2860,0.1128
6372373,8.001,0.900,0.2744,0.1353
6372381,9.313,0.938,0.4397,0.1411
6372390,8.619,0.911,0.3523,0.1370
6372403,7.874,0.792,0.2584,0.1192
6372411,7.875,0.610,0.2585,0.0918
6372420,7.244,0.470,0.1791,0.0708
6372438,7.287,0.451,0.1845,0.0679
6372446,7.279,0.416,0.1835,0.0626
6372454,6.707,0.302,0.1114,0.0454
6372462,7.486,0.187,0.2095,0.0281
6372471,8.546,0.137,0.3431,0.0206
6372489,7.071,0.212,0.1572,0.0319
6372497,6.568,0.310,0.0939,0.0467
6372501,6.337,0.725,0.0648,0.1090
6372519,7.605,2.011,0.2245,0.3024
6372527,7.466,1.332,0.2070,0.2003
6372535,6.897,1.465,0.1354,0.2204
6372543,6.971,1.836,0.1447,0.2761
6372551,7.445,1.495,0.2044,0.2249
6372560,7.103,1.564,0.1614,0.2352
6372578,8.395,1.959,0.3240,0.2946
6372586,7.186,1.637,0.1717,0.2462
6372594,6.961,0.721,0.1434,0.1085
6372608,7.569,0.544,0.2200,0.0818
6372616,8.739,0.473,0.3674,0.0711
6372624,7.627,0.494,0.2273,0.0743
6372632,7.564,0.486,0.2194,0.0731
6372641,7.469,0.476,0.2074,0.0716
6372659,9.553,0.483,0.4700,0.0726
6372667,10.237,0.482,0.5561,0.0724
6372675,9.987,0.458,0.5246,0.0689
6372683,7.405,0.556,0.1994,0.0836
6372691,6.725,0.733,0.1137,0.1103
6372705,8.207,0.625,0.3004,0.0939
6372713,7.649,0.601,0.2301,0.0904
6372721,8.599,0.634,0.3497,0.0954
6372730,7.096,0.564,0.1604,0.0849
6372748,7.881,0.468,0.2594,0.0704
6372756,7.539,0.517,0.2163,0.0778
6372764,7.493,0.520,0.2105,0.0782
6372772,6.905,0.446,0.1364,0.0671
6372781,6.974,0.278,0.1451,0.0418
6372799,7.045,0.229,0.1541,0.0344
6372802,7.159,0.211,0.1684,0.0317
6372811,7.433,0.236,0.2028,0.0355
6372829,8.502,0.162,0.3376,0.0244
6372837,10.728,0.121,0.6179,0.0183
6372845,8.184,0.178,0.2974,0.0268
6372853,6.951,4.318,0.1421,0.6495
6372861,7.894,1.681,0.2610,0.2529
6372870,7.348,1.758,0.1921,0.2644
6372888,8.859,1.118,0.3825,0.1681
6372896,8.120,1.207,0.2894,0.1815
6372900,9.363,1.799,0.4460,0.2706
6372918,9.217,0.481,0.4276,0.0723
6372926,6.927,6.299,0.1392,0.9474
6372934,7.010,6.297,0.1495,0.9471
6372942,6.964,6.308,0.1438,0.9487
6372951,7.230,6.309,0.1773,0.9489
6372969,7.055,6.344,0.1553,0.9541
6372977,6.730,6.263,0.1143,0.9420
6372985,9.324,6.128,0.4411,0.9217
6373001,11.519,0.000,0.7176,0.0000
6373035,8.921,0.517,0.3904,0.0778
6373060,7.509,0.431,0.2125,0.0649
6373141,8.859,0.055,0.3825,0.0083
6373175,11.942,0.000,0.7708,0.0000
6373183,7.994,0.810,0.2735,0.1218
6373213,7.496,0.260,0.2109,0.0390
6373345,7.430,0.442,0.2025,0.0665
6373353,8.413,1.273,0.3263,0.1914
6373361,10.135,0.019,0.5432,0.0028
6373663,7.693,0.708,0.2356,0.1065
6373671,7.171,1.325,0.1699,0.1993
6373680,7.090,0.738,0.1596,0.1110
6373736,14.227,0.000,1.0000,0.0000
6374244,7.189,1.658,0.1721,0.2494
6374252,6.482,0.705,0.0831,0.1060
6374295,7.504,0.293,0.2118,0.0440
6374309,11.763,0.000,0.7483,0.0000
6374317,9.968,0.143,0.5222,0.0215
6374368,8.014,1.875,0.2760,0.2820
6374384,9.674,2.668,0.4852,0.4013
6374392,7.825,2.750,0.2523,0.4135
6374406,9.043,0.997,0.4057,0.1500
6374414,8.436,1.097,0.3292,0.1650
6374422,10.443,0.610,0.5821,0.0918
6374431,9.624,0.345,0.4789,0.0518
6374449,8.806,0.758,0.3758,0.1140
6374457,9.036,0.714,0.4048,0.1074
6374473,12.905,0.000,0.8922,0.0000
6374481,8.874,0.100,0.3844,0.0150
6374490,13.446,0.000,0.9603,0.0000
6374503,13.660,0.000,0.9873,0.0000
6374511,11.975,0.000,0.7750,0.0000
6374520,9.882,0.000,0.5114,0.0000
6374538,11.594,0.000,0.7270,0.0000
6374546,11.682,0.000,0.7382,0.0000
6374554,11.237,0.000,0.6820,0.0000
6374562,11.586,0.000,0.7261,0.0000
6374571,9.028,0.088,0.4038,0.0133
6374589,9.031,0.057,0.4042,0.0085
6374597,10.921,0.000,0.6422,0.0000
6374601,11.068,0.000,0.6608,0.0000
6374619,11.473,0.000,0.7118,0.0000
6374627,11.855,0.000,0.7599,0.0000
6374635,12.389,0.000,0.8272,0.0000
6374643,12.417,0.000,0.8307,0.0000
6374651,14.409,0.000,1.0000,0.0000
6374660,13.067,0.000,0.9126,0.0000
6374678,12.746,0.000,0.8722,0.0000
